날짜,종가,전일비,시가,고가,저가,거래량,회사명,종목코드
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
2024-11-29,7960.0,하락  440,8400.0,8690.0,7600.0,9622227.0,KB발해인프라,415640
